Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Depart_delay_min,Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
AA,01/11/2019,2369,N858NN,PHX,09:59,09:55,351,359,-4,10:35,40,0,0,0,0,0
AA,01/11/2019,2383,N192AN,MIA,17:29,18:05,204,187,36,18:46,41,15,0,0,0,4
AA,01/11/2019,2423,N868NN,DFW,18:13,19:33,255,262,80,19:46,13,0,0,7,0,80
AA,01/11/2019,2514,N315PE,AUS,08:30,08:25,263,279,-5,09:13,48,0,0,0,0,0
AA,01/11/2019,2643,N913NN,CLT,06:30,06:26,124,113,-4,06:46,20,0,0,0,0,0
AA,01/11/2019,2652,N112AN,SFO,18:30,18:26,407,381,-4,18:46,20,0,0,0,0,0
AA,01/11/2019,2704,N869NN,MCO,15:50,15:53,188,190,3,16:32,39,0,0,0,0,0
AA,01/11/2019,2772,N901AN,AUS,19:55,19:55,258,247,0,20:08,13,0,0,0,0,0
AA,01/11/2019,2773,N857NN,DCA,15:43,15:41,100,99,-2,16:22,41,0,0,0,0,0
AA,01/11/2019,2783,N194AA,EGE,10:50,10:41,285,297,-9,11:05,24,0,0,0,0,0
AA,01/12/2019,1,N117AN,LAX,08:00,07:54,393,403,-6,08:15,21,0,0,0,0,0
AA,01/12/2019,3,N113AN,LAX,12:30,12:30,383,370,0,12:48,18,0,0,0,0,0
AA,01/12/2019,15,N115NN,SFO,07:00,06:51,400,393,-9,07:24,33,0,0,0,0,0
AA,01/12/2019,33,N106NN,LAX,07:00,06:54,401,376,-6,07:15,21,0,0,0,0,0
AA,01/12/2019,42,N109NN,LAX,09:00,08:55,398,373,-5,09:13,18,0,0,0,0,0
AA,01/12/2019,53,N111ZM,LAX,16:20,16:18,393,349,-2,16:40,22,0,0,0,0,0
AA,01/12/2019,179,N108NN,SFO,11:00,10:52,401,363,-8,11:14,22,0,0,0,0,0
AA,01/12/2019,243,N396AN,MIA,15:45,15:40,213,191,-5,16:13,33,0,0,0,0,0
AA,01/12/2019,255,N112AN,LAX,10:00,09:56,384,367,-4,10:23,27,0,0,0,0,0
AA,01/12/2019,302,N116AN,LAX,18:20,18:15,393,345,-5,18:34,19,0,0,0,0,0
AA,01/12/2019,936,N196AA,STT,09:20,09:14,245,213,-6,09:32,18,0,0,0,0,0
AA,01/12/2019,952,N948AN,PHX,13:30,13:28,340,327,-2,13:48,20,0,0,0,0,0
AA,01/12/2019,1047,N825NN,MIA,13:30,13:31,197,179,1,13:49,18,0,0,0,0,0
AA,01/12/2019,1140,N105NN,BOS,09:40,09:36,68,57,-4,09:53,17,0,0,0,0,0
AA,01/12/2019,1240,N989NN,MCO,20:40,20:35,186,170,-5,20:54,19,0,0,0,0,0
AA,01/12/2019,1278,N891NN,BOS,21:30,21:25,69,63,-5,21:47,22,0,0,0,0,0
AA,01/12/2019,1335,N950AN,LAS,20:00,19:57,362,337,-3,20:20,23,0,0,0,0,0
AA,01/12/2019,1357,N784AN,MIA,17:27,17:24,199,172,-3,17:44,20,0,0,0,0,0
AA,01/12/2019,1414,N315PE,ORD,17:08,17:03,178,213,-5,17:35,32,0,0,30,0,0
AA,01/12/2019,1444,N864NN,CLT,08:15,08:12,138,128,-3,08:49,37,0,0,0,0,0
AA,01/12/2019,1487,N839NN,PHX,06:30,06:24,354,351,-6,06:44,20,0,0,0,0,0
AA,01/12/2019,1571,N391AA,MIA,10:59,10:56,192,182,-3,11:20,24,0,0,0,0,0
AA,01/12/2019,1587,N963AN,PHX,16:30,16:25,352,338,-5,16:44,19,0,0,0,0,0
AA,01/12/2019,1621,N928AN,CLT,12:55,12:55,125,123,0,13:15,20,0,0,0,0,0
AA,01/12/2019,1631,N584UW,CLT,19:25,19:25,129,130,0,19:47,22,0,0,0,0,0
AA,01/12/2019,2215,N114NN,SFO,21:05,21:03,403,359,-2,21:26,23,0,0,0,0,0
AA,01/12/2019,2234,N395AN,DFW,08:15,08:11,256,263,-4,08:52,41,0,0,0,0,0
AA,01/12/2019,2242,N816NN,DFW,06:30,06:23,252,255,-7,06:42,19,0,0,0,0,0
AA,01/12/2019,2268,N885NN,MIA,06:17,06:15,200,221,-2,06:40,25,0,0,19,0,0
AA,01/12/2019,2286,N933AN,SEA,19:21,19:19,393,343,-2,19:36,17,0,0,0,0,0
AA,01/12/2019,2306,N910NN,SAN,17:50,17:45,385,0,-5,18:19,34,0,0,0,0,0
AA,01/12/2019,2369,N927NN,PHX,09:59,09:59,351,341,0,10:32,33,0,0,0,0,0
AA,01/12/2019,2514,N837NN,AUS,08:30,08:22,263,273,-8,08:58,36,0,0,0,0,0
AA,01/12/2019,2643,N948AN,CLT,06:35,06:32,124,122,-3,06:50,18,0,0,0,0,0
AA,01/12/2019,2704,N922NN,MCO,15:50,15:45,188,172,-5,16:00,15,0,0,0,0,0
AA,01/12/2019,2772,N806NN,AUS,18:45,18:37,262,262,-8,18:52,15,0,0,0,0,0
AA,01/12/2019,2773,N105NN,DCA,15:43,15:36,100,92,-7,16:07,31,0,0,0,0,0
AA,01/12/2019,2783,N188AN,EGE,10:50,10:45,285,301,-5,11:04,19,0,0,0,0,0
AA,01/13/2019,1,N109NN,LAX,08:00,07:58,393,363,-2,08:28,30,0,0,0,0,0
AA,01/13/2019,3,N115NN,LAX,12:30,12:22,383,360,-8,12:41,19,0,0,0,0,0
AA,01/13/2019,15,N117AN,SFO,07:00,06:54,400,358,-6,07:39,45,0,0,0,0,0
AA,01/13/2019,33,N104NN,LAX,07:00,06:55,401,361,-5,07:32,37,0,0,0,0,0
AA,01/13/2019,42,N108NN,LAX,09:00,08:58,398,365,-2,09:25,27,0,0,0,0,0
AA,01/13/2019,53,N107NN,LAX,16:20,16:21,393,351,1,16:46,25,0,0,0,0,0
AA,01/13/2019,117,N110AN,LAX,15:20,15:14,391,346,-6,15:30,16,0,0,0,0,0
AA,01/13/2019,133,N112AN,LAX,17:20,17:17,392,358,-3,17:47,30,0,0,0,0,0
AA,01/13/2019,179,N113AN,SFO,11:00,10:49,401,379,-11,11:10,21,0,0,0,0,0
AA,01/13/2019,243,N350AN,MIA,15:45,15:41,213,184,-4,16:04,23,0,0,0,0,0
AA,01/13/2019,255,N105NN,LAX,10:00,09:55,384,386,-5,10:46,51,0,0,0,0,0
AA,01/13/2019,277,N913NN,ORD,13:00,12:55,168,145,-5,13:13,18,0,0,0,0,0
AA,01/13/2019,300,N111ZM,LAX,20:30,20:32,393,371,2,21:10,38,0,0,0,0,0
AA,01/13/2019,302,N103NN,LAX,18:20,18:19,393,347,-1,18:48,29,0,0,0,0,0
AA,01/13/2019,331,N102NN,LAX,11:00,10:55,380,357,-5,11:30,35,0,0,0,0,0
AA,01/13/2019,341,N106NN,LAX,14:00,13:53,381,346,-7,14:18,25,0,0,0,0,0
AA,01/13/2019,429,N732US,CLT,12:55,12:51,125,127,-4,13:11,20,0,0,0,0,0
AA,01/13/2019,631,N185UW,CLT,19:25,19:21,129,111,-4,19:36,15,0,0,0,0,0
AA,01/13/2019,952,N858NN,PHX,13:29,14:08,340,320,39,14:29,21,19,0,0,0,0
AA,01/13/2019,969,N952AA,LAS,07:00,06:53,360,344,-7,07:43,50,0,0,0,0,0
AA,01/13/2019,1047,N957AN,MIA,13:30,13:24,197,210,-6,13:49,25,0,0,0,0,0
AA,01/13/2019,1140,N110AN,BOS,09:40,11:18,68,75,98,11:50,32,98,0,7,0,0
AA,01/13/2019,1240,N930AN,MCO,20:40,20:38,186,182,-2,21:15,37,0,0,0,0,0
AA,01/13/2019,1274,N830NN,DFW,12:29,12:23,247,242,-6,12:40,17,0,0,0,0,0
AA,01/13/2019,1278,N862NN,BOS,21:30,21:37,69,62,7,21:54,17,0,0,0,0,0
AA,01/13/2019,1335,N952AA,LAS,20:00,19:54,362,342,-6,20:25,31,0,0,0,0,0
AA,01/13/2019,1414,N933AN,ORD,17:08,17:05,178,163,-3,17:34,29,0,0,0,0,0
AA,01/13/2019,1444,N894NN,CLT,08:15,08:14,138,141,-1,08:50,36,0,0,0,0,0
AA,01/13/2019,1500,N957AN,CLT,05:00,05:14,124,122,14,05:39,25,0,0,0,0,0
AA,01/13/2019,1571,N393AN,MIA,10:59,11:02,192,192,3,11:28,26,0,0,0,0,0
AA,01/13/2019,1587,N843NN,PHX,16:30,16:27,352,342,-3,17:01,34,0,0,0,0,0
AA,01/13/2019,1610,N194AA,MIA,07:55,07:55,201,201,0,08:32,37,0,0,0,0,0
AA,01/13/2019,2215,N109NN,SFO,21:05,23:33,403,356,148,23:58,25,62,0,0,0,39
AA,01/13/2019,2234,N395AN,DFW,08:15,08:11,256,256,-4,08:47,36,0,0,0,0,0
AA,01/13/2019,2268,N188AN,MIA,06:17,06:17,199,196,0,06:55,38,0,0,0,0,0
AA,01/13/2019,2286,N870NN,SEA,19:21,19:20,393,360,-1,19:40,20,0,0,0,0,0
AA,01/13/2019,2291,N912AN,CLT,17:00,16:52,128,115,-8,17:06,14,0,0,0,0,0
AA,01/13/2019,2305,N114NN,SFO,16:00,15:57,409,350,-3,16:16,19,0,0,0,0,0
AA,01/13/2019,2306,N948AN,SAN,17:50,17:55,385,363,5,18:33,38,0,0,0,0,0
AA,01/13/2019,2369,N836NN,PHX,09:59,09:53,351,357,-6,10:39,46,0,0,0,0,0
AA,01/13/2019,2383,N394AN,MIA,17:29,17:23,204,185,-6,17:49,26,0,0,0,0,0
AA,01/13/2019,2423,N837NN,DFW,18:13,18:33,255,229,20,18:46,13,0,0,0,0,0
AA,01/13/2019,2514,N930AN,AUS,08:30,08:23,263,276,-7,09:04,41,0,0,0,0,0
AA,01/13/2019,2643,N903NN,CLT,06:30,06:26,124,137,-4,07:03,37,0,0,0,0,0
AA,01/13/2019,2652,N101NN,SFO,18:30,18:33,407,355,3,19:02,29,0,0,0,0,0
AA,01/13/2019,2704,N960NN,MCO,15:50,15:50,188,169,0,16:04,14,0,0,0,0,0
AA,01/13/2019,2772,N947AN,AUS,19:55,19:47,258,248,-8,20:06,19,0,0,0,0,0
AA,01/13/2019,2773,N856NN,DCA,15:43,15:40,100,0,-3,15:57,17,0,0,0,0,0
AA,01/13/2019,2783,N196AA,EGE,10:50,11:29,285,286,39,12:02,33,39,0,1,0,0
AA,01/14/2019,1,N105NN,LAX,08:00,07:57,393,396,-3,08:24,27,0,0,0,0,0
AA,01/14/2019,3,N117AN,LAX,12:30,12:23,383,378,-7,12:37,14,0,0,0,0,0
AA,01/14/2019,15,N104NN,SFO,07:00,06:54,400,362,-6,07:14,20,0,0,0,0,0
AA,01/14/2019,33,N108NN,LAX,07:00,06:54,401,376,-6,07:17,23,0,0,0,0,0
AA,01/14/2019,42,N107NN,LAX,09:00,08:54,398,393,-6,09:32,38,0,0,0,0,0
AA,01/14/2019,53,N115NN,LAX,16:20,16:14,393,382,-6,16:38,24,0,0,0,0,0
AA,01/14/2019,117,N111ZM,LAX,15:20,16:40,391,382,80,16:58,18,71,0,0,0,0
AA,01/14/2019,133,N106NN,LAX,17:20,17:16,392,382,-4,17:33,17,0,0,0,0,0
AA,01/14/2019,171,N102NN,LAX,06:00,05:57,397,372,-3,06:15,18,0,0,0,0,0
AA,01/14/2019,179,N103NN,SFO,11:00,10:49,401,356,-11,11:10,21,0,0,0,0,0
AA,01/14/2019,243,N394AN,MIA,15:45,15:46,213,184,1,16:14,28,0,0,0,0,0
AA,01/14/2019,255,N112AN,LAX,10:00,09:56,384,380,-4,10:23,27,0,0,0,0,0
AA,01/14/2019,277,N894NN,ORD,13:00,15:09,168,155,129,15:34,25,116,0,0,0,0
AA,01/14/2019,300,N102NN,LAX,20:30,20:25,393,383,-5,20:49,24,0,0,0,0,0
AA,01/14/2019,302,N101NN,LAX,18:20,18:18,393,372,-2,18:37,19,0,0,0,0,0
AA,01/14/2019,331,N113AN,LAX,11:00,10:52,380,373,-8,11:16,24,0,0,0,0,0
AA,01/14/2019,341,N114NN,LAX,14:00,13:55,381,377,-5,14:17,22,0,0,0,0,0
AA,01/14/2019,429,N757UW,CLT,12:55,12:50,125,103,-5,13:06,16,0,0,0,0,0
AA,01/14/2019,631,N185UW,CLT,19:25,19:26,129,110,1,19:39,13,0,0,0,0,0
AA,01/14/2019,952,N924NN,PHX,13:30,13:31,340,339,1,13:59,28,0,0,0,0,0
AA,01/14/2019,969,N933NN,LAS,07:00,06:53,360,322,-7,07:09,16,0,0,0,0,0
AA,01/14/2019,1047,N806NN,MIA,13:30,13:32,197,181,2,13:55,23,0,0,0,0,0
AA,01/14/2019,1140,N114NN,BOS,09:40,09:35,68,79,-5,09:56,21,0,0,0,0,0
AA,01/14/2019,1240,N938NN,MCO,20:40,20:33,186,170,-7,20:56,23,0,0,0,0,0
AA,01/14/2019,1274,N870NN,DFW,12:29,12:27,247,226,-2,12:45,18,0,0,0,0,0
AA,01/14/2019,1278,N847NN,BOS,21:30,21:23,69,64,-7,21:41,18,0,0,0,0,0
AA,01/14/2019,1335,N933NN,LAS,20:00,19:52,362,341,-8,20:16,24,0,0,0,0,0
AA,01/14/2019,1414,N933AN,ORD,17:08,17:02,178,162,-6,17:25,23,0,0,0,0,0
AA,01/14/2019,1444,N937NN,CLT,08:15,08:11,138,122,-4,08:31,20,0,0,0,0,0
AA,01/14/2019,1487,N953NN,PHX,06:30,06:29,354,352,-1,06:57,28,0,0,0,0,0
AA,01/14/2019,1500,N856NN,CLT,05:00,04:53,124,112,-7,05:06,13,0,0,0,0,0
AA,01/14/2019,1571,N388AA,MIA,10:59,10:54,192,175,-5,11:17,23,0,0,0,0,0
AA,01/14/2019,1587,N980NN,PHX,16:30,16:37,352,330,7,16:53,16,0,0,0,0,0
AA,01/14/2019,1610,N175AN,MIA,07:55,08:11,201,194,16,08:46,35,0,0,0,0,0
AA,01/14/2019,2214,N830NN,DFW,06:30,06:30,252,257,0,07:01,31,0,0,0,0,0
AA,01/14/2019,2215,N108NN,SFO,21:05,21:36,403,369,31,21:53,17,0,0,0,0,0
AA,01/14/2019,2234,N395AN,DFW,08:15,08:14,256,232,-1,08:32,18,0,0,0,0,0
AA,01/14/2019,2268,N177AN,MIA,06:17,06:16,199,178,-1,06:45,29,0,0,0,0,0
AA,01/14/2019,2286,N801NN,SEA,19:21,19:30,393,362,9,19:53,23,0,0,0,0,0
AA,01/14/2019,2291,N932AN,CLT,17:00,16:56,128,106,-4,17:09,13,0,0,0,0,0
AA,01/14/2019,2305,N109NN,SFO,16:00,18:00,409,374,120,18:25,25,0,0,85,0,0
AA,01/14/2019,2306,N887NN,SAN,17:50,17:53,385,384,3,18:21,28,0,0,0,0,0
AA,01/14/2019,2369,N905AN,PHX,09:59,09:59,351,347,0,10:26,27,0,0,0,0,0
AA,01/14/2019,2383,N391AA,MIA,17:29,17:31,204,190,2,17:50,19,0,0,0,0,0
AA,01/14/2019,2514,N887NN,AUS,08:30,08:24,263,257,-6,08:46,22,0,0,0,0,0
AA,01/14/2019,2643,N918AN,CLT,06:30,06:26,124,126,-4,06:52,26,0,0,0,0,0
AA,01/14/2019,2652,N110AN,SFO,18:30,18:25,407,395,-5,19:11,46,0,0,0,0,0
AA,01/14/2019,2704,N947AN,MCO,15:50,15:47,188,169,-3,16:11,24,0,0,0,0,0
AA,01/14/2019,2772,N964AN,AUS,19:55,19:48,258,235,-7,20:08,20,0,0,0,0,0
AA,01/14/2019,2773,N938NN,DCA,15:43,15:36,100,107,-7,15:54,18,0,0,0,0,0
AA,01/14/2019,2783,N196AA,EGE,10:50,10:48,285,280,-2,11:13,25,0,0,0,0,0
AA,01/15/2019,1,N107NN,LAX,08:00,11:03,393,377,183,11:35,32,167,0,0,0,0
AA,01/15/2019,3,N104NN,LAX,12:30,12:25,383,374,-5,12:46,21,0,0,0,0,0
AA,01/15/2019,15,N105NN,SFO,07:00,06:49,400,403,-11,07:19,30,0,0,0,0,0
AA,01/15/2019,33,N103NN,LAX,07:00,06:54,401,377,-6,07:15,21,0,0,0,0,0
AA,01/15/2019,42,N106NN,LAX,09:00,08:55,398,365,-5,09:11,16,0,0,0,0,0
AA,01/15/2019,53,N101NN,LAX,16:20,16:43,393,406,23,17:20,37,23,0,13,0,0
AA,01/15/2019,117,N102NN,LAX,15:20,15:36,391,401,16,16:11,35,16,0,10,0,0
AA,01/15/2019,133,N117AN,LAX,17:20,17:19,392,401,-1,17:47,28,0,0,0,0,0
AA,01/15/2019,171,N113AN,LAX,06:00,05:49,397,377,-11,06:07,18,0,0,0,0,0
AA,01/15/2019,179,N112AN,SFO,11:00,11:48,401,392,48,12:12,24,0,0,39,0,0
AA,01/15/2019,243,N349AN,MIA,15:45,15:39,213,195,-6,16:14,35,0,0,0,0,0
AA,01/15/2019,255,N110AN,LAX,10:00,09:58,384,367,-2,10:18,20,0,0,0,0,0
AA,01/15/2019,277,N994NN,ORD,13:00,12:54,168,140,-6,13:08,14,0,0,0,0,0
AA,01/15/2019,300,N113AN,LAX,20:30,20:22,393,377,-8,20:41,19,0,0,0,0,0
AA,01/15/2019,302,N109NN,LAX,18:20,18:18,393,374,-2,18:33,15,0,0,0,0,0
AA,01/15/2019,331,N116AN,LAX,11:00,10:59,380,369,-1,11:22,23,0,0,0,0,0
AA,01/15/2019,341,N111ZM,LAX,14:00,13:54,381,377,-6,14:14,20,0,0,0,0,0
AA,01/15/2019,429,N741UW,CLT,12:55,12:55,125,107,0,13:10,15,0,0,0,0,0
AA,01/15/2019,631,N921US,CLT,19:25,19:17,129,102,-8,19:33,16,0,0,0,0,0
AA,01/15/2019,952,N886NN,PHX,13:30,13:25,340,319,-5,13:37,12,0,0,0,0,0
AA,01/15/2019,969,N883NN,LAS,07:00,06:54,360,327,-6,07:09,15,0,0,0,0,0
AA,01/15/2019,1047,N957AN,MIA,13:30,13:30,197,192,0,14:01,31,0,0,0,0,0
AA,01/15/2019,1140,N111ZM,BOS,09:40,09:36,68,59,-4,09:52,16,0,0,0,0,0
AA,01/15/2019,1240,N883NN,MCO,20:40,20:35,186,167,-5,20:51,16,0,0,0,0,0
AA,01/15/2019,1278,N872NN,BOS,21:30,21:22,69,70,-8,21:41,19,0,0,0,0,0
AA,01/15/2019,1335,N994NN,LAS,20:00,19:51,362,359,-9,20:20,29,0,0,0,0,0
AA,01/15/2019,1414,N870NN,ORD,17:08,17:05,178,177,-3,17:43,38,0,0,0,0,0
AA,01/15/2019,1444,N978AN,CLT,08:15,08:09,138,134,-6,08:41,32,0,0,0,0,0
AA,01/15/2019,1487,N941NN,PHX,06:30,06:28,354,340,-2,06:51,23,0,0,0,0,0
AA,01/15/2019,1500,N922NN,CLT,05:00,04:54,124,106,-6,05:09,15,0,0,0,0,0
AA,01/15/2019,1571,N399AN,MIA,10:59,10:51,192,180,-8,11:15,24,0,0,0,0,0
AA,01/15/2019,1610,N196AA,MIA,07:55,07:52,201,175,-3,08:13,21,0,0,0,0,0
AA,01/15/2019,2215,N105NN,SFO,21:05,21:00,403,388,-5,21:19,19,0,0,0,0,0
AA,01/15/2019,2234,N391AA,DFW,08:15,08:44,256,230,29,09:07,23,0,0,0,0,0
AA,01/15/2019,2268,N191AN,MIA,06:17,06:16,199,167,-1,06:32,16,0,0,0,0,0
AA,01/15/2019,2286,N957NN,SEA,19:21,19:20,393,367,-1,19:37,17,0,0,0,0,0
AA,01/15/2019,2291,N976AN,CLT,17:00,16:56,128,134,-4,17:28,32,0,0,0,0,0
AA,01/15/2019,2305,N108NN,SFO,16:00,16:20,409,411,20,17:01,41,0,0,22,0,0
AA,01/15/2019,2306,N916AN,SAN,17:50,17:45,385,365,-5,18:02,17,0,0,0,0,0
AA,01/15/2019,2369,N827NN,PHX,09:59,09:59,351,328,0,10:17,18,0,0,0,0,0
AA,01/15/2019,2383,N196AA,MIA,17:29,17:24,204,191,-5,17:53,29,0,0,0,0,0
AA,01/15/2019,2514,N953NN,AUS,08:30,08:22,263,257,-8,08:53,31,0,0,0,0,0
AA,01/15/2019,2643,N940NN,CLT,06:30,06:24,124,108,-6,06:38,14,0,0,0,0,0
AA,01/15/2019,2652,N114NN,SFO,18:30,18:24,407,392,-6,18:48,24,0,0,0,0,0
AA,01/15/2019,2704,N924AN,MCO,15:50,15:48,188,178,-2,16:22,34,0,0,0,0,0
AA,01/15/2019,2772,N984NN,AUS,19:55,19:50,258,249,-5,20:10,20,0,0,0,0,0
AA,01/15/2019,2773,N836NN,DCA,15:43,15:38,100,91,-5,16:13,35,0,0,0,0,0
AA,01/16/2019,1,N104NN,LAX,08:00,07:55,393,393,-5,08:23,28,0,0,0,0,0
AA,01/16/2019,3,N102NN,LAX,12:30,12:22,383,390,-8,12:36,14,0,0,0,0,0
AA,01/16/2019,15,N112AN,SFO,07:00,06:53,400,395,-7,07:12,19,0,0,0,0,0
AA,01/16/2019,33,N111ZM,LAX,07:00,06:52,401,391,-8,07:11,19,0,0,0,0,0
AA,01/16/2019,42,N107NN,LAX,09:00,08:56,398,385,-4,09:14,18,0,0,0,0,0
AA,01/16/2019,53,N109NN,LAX,16:20,16:14,393,387,-6,16:42,28,0,0,0,0,0
AA,01/16/2019,117,N113AN,LAX,15:20,15:19,391,393,-1,15:42,23,0,0,0,0,0
AA,01/16/2019,133,N101NN,LAX,17:20,17:23,392,383,3,17:40,17,0,0,0,0,0
AA,01/16/2019,171,N116AN,LAX,06:00,05:55,397,391,-5,06:14,19,0,0,0,0,0
AA,01/16/2019,179,N110AN,SFO,11:00,14:05,401,399,185,14:27,22,0,0,183,0,0
AA,01/16/2019,243,N392AN,MIA,15:45,15:45,213,183,0,16:12,27,0,0,0,0,0
AA,01/16/2019,255,N117AN,LAX,10:00,09:58,384,379,-2,10:18,20,0,0,0,0,0
AA,01/16/2019,277,N857NN,ORD,13:00,12:53,168,166,-7,13:14,21,0,0,0,0,0
AA,01/16/2019,300,N116AN,LAX,20:30,20:28,393,362,-2,20:40,12,0,0,0,0,0
AA,01/16/2019,302,N108NN,LAX,18:20,18:13,393,391,-7,18:31,18,0,0,0,0,0
AA,01/16/2019,331,N115NN,LAX,11:00,10:55,380,382,-5,11:11,16,0,0,0,0,0
AA,01/16/2019,341,N114NN,LAX,14:00,13:53,381,391,-7,14:15,22,0,0,0,0,0
AA,01/16/2019,429,N836AW,CLT,12:55,12:48,125,106,-7,13:03,15,0,0,0,0,0
AA,01/16/2019,631,N156UW,CLT,19:25,19:22,129,115,-3,19:41,19,0,0,0,0,0
AA,01/16/2019,952,N861NN,PHX,13:30,13:28,340,345,-2,13:47,19,0,0,0,0,0
AA,01/16/2019,969,N836NN,LAS,07:00,06:56,360,353,-4,07:18,22,0,0,0,0,0
AA,01/16/2019,1047,N808NN,MIA,13:30,13:42,197,178,12,14:05,23,0,0,0,0,0
AA,01/16/2019,1140,N114NN,BOS,09:40,09:47,68,69,7,10:00,13,0,0,0,0,0
AA,01/16/2019,1240,N933NN,MCO,20:40,20:48,186,161,8,21:04,16,0,0,0,0,0
AA,01/16/2019,1278,N954NN,BOS,21:30,21:22,69,73,-8,21:45,23,0,0,0,0,0
AA,01/16/2019,1335,N836NN,LAS,20:00,19:58,362,341,-2,20:12,14,0,0,0,0,0
AA,01/16/2019,1414,N869NN,ORD,17:08,17:05,178,174,-3,17:28,23,0,0,0,0,0
AA,01/16/2019,1444,N859NN,CLT,08:15,08:13,138,124,-2,08:31,18,0,0,0,0,0
AA,01/16/2019,1487,N958NN,PHX,06:30,06:30,354,340,0,06:47,17,0,0,0,0,0
AA,01/16/2019,1500,N922NN,CLT,05:00,04:59,124,114,-1,05:21,22,0,0,0,0,0
AA,01/16/2019,1571,N399AN,MIA,10:59,10:55,192,178,-4,11:14,19,0,0,0,0,0
AA,01/16/2019,1587,N909AN,PHX,16:30,16:33,352,338,3,16:52,19,0,0,0,0,0
AA,01/16/2019,1610,N692AA,MIA,07:55,07:50,201,210,-5,08:10,20,0,0,0,0,0
AA,01/16/2019,2215,N103NN,SFO,21:05,20:59,403,429,-6,21:37,38,0,0,20,0,0
AA,01/16/2019,2234,N398AN,DFW,08:15,08:14,256,227,-1,08:34,20,0,0,0,0,0
AA,01/16/2019,2268,N197AN,MIA,06:17,06:11,199,170,-6,06:29,18,0,0,0,0,0
AA,01/16/2019,2286,N875NN,SEA,19:21,19:14,393,374,-7,19:32,18,0,0,0,0,0
AA,01/16/2019,2291,N948NN,CLT,17:00,17:14,128,115,14,17:30,16,0,0,0,0,0
AA,01/16/2019,2305,N105NN,SFO,16:00,15:57,409,419,-3,16:32,35,0,0,0,0,0
AA,01/16/2019,2306,N952AA,SAN,17:50,17:45,385,367,-5,18:04,19,0,0,0,0,0
AA,01/16/2019,2369,N890NN,PHX,09:59,09:53,351,361,-6,10:10,17,0,0,0,0,0
AA,01/16/2019,2383,N692AA,MIA,17:29,17:30,204,175,1,17:46,16,0,0,0,0,0
AA,01/16/2019,2514,N895NN,AUS,08:30,08:19,263,243,-11,08:41,22,0,0,0,0,0
AA,01/16/2019,2643,N953NN,CLT,06:30,06:24,124,126,-6,06:53,29,0,0,0,0,0
AA,01/16/2019,2652,N106NN,SFO,18:30,18:58,407,417,28,19:21,23,0,0,38,0,0
AA,01/16/2019,2704,N922NN,MCO,15:50,15:42,188,169,-8,16:10,28,0,0,0,0,0
AA,01/16/2019,2772,N894NN,AUS,19:55,19:49,258,270,-6,20:19,30,0,0,0,0,0
AA,01/16/2019,2773,N954AN,DCA,15:43,15:38,100,102,-5,16:05,27,0,0,0,0,0
AA,01/17/2019,1,N107NN,LAX,08:00,07:55,393,413,-5,08:21,26,0,0,15,0,0
AA,01/17/2019,3,N101NN,LAX,12:30,12:25,383,377,-5,12:45,20,0,0,0,0,0
AA,01/17/2019,15,N111ZM,SFO,07:00,06:53,400,432,-7,07:12,19,0,0,25,0,0
AA,01/17/2019,33,N110AN,LAX,07:00,06:54,401,377,-6,07:15,21,0,0,0,0,0
AA,01/17/2019,42,N117AN,LAX,09:00,08:59,398,403,-1,09:18,19,0,0,0,0,0
AA,01/17/2019,53,N104NN,LAX,16:20,16:57,393,386,37,17:16,19,30,0,0,0,0
AA,01/17/2019,117,N116AN,LAX,15:20,15:30,391,387,10,15:52,22,0,0,0,0,0
AA,01/17/2019,133,N114NN,LAX,17:20,17:17,392,382,-3,17:37,20,0,0,0,0,0
AA,01/17/2019,171,N115NN,LAX,06:00,05:56,397,378,-4,06:13,17,0,0,0,0,0
AA,01/17/2019,179,N108NN,SFO,11:00,10:55,401,410,-5,11:21,26,0,0,0,0,0
AA,01/17/2019,243,N384AA,MIA,15:45,16:56,213,221,71,17:14,18,71,0,8,0,0
AA,01/17/2019,255,N109NN,LAX,10:00,09:55,384,387,-5,10:18,23,0,0,0,0,0
AA,01/17/2019,277,N922AN,ORD,13:00,12:54,168,156,-6,13:14,20,0,0,0,0,0
AA,01/17/2019,300,N115NN,LAX,20:30,20:31,393,377,1,20:48,17,0,0,0,0,0
AA,01/17/2019,302,N105NN,LAX,18:20,18:31,393,392,11,18:54,23,0,0,0,0,0
AA,01/17/2019,331,N106NN,LAX,11:00,10:59,380,378,-1,11:18,19,0,0,0,0,0
AA,01/17/2019,341,N112AN,LAX,14:00,13:55,381,399,-5,14:21,26,0,0,0,0,0
AA,01/17/2019,429,N830AW,CLT,12:55,12:51,125,109,-4,13:04,13,0,0,0,0,0
AA,01/17/2019,631,N176UW,CLT,19:25,19:25,129,114,0,19:40,15,0,0,0,0,0
AA,01/17/2019,952,N969AN,PHX,13:29,13:35,340,322,6,13:50,15,0,0,0,0,0
